frn,provider_id,holding_company
0012744975,190408,BCM One Holding
0012841458,150290,"Neptuno Media, Inc."
0012882643,131039,Pine Telephone Company
0012981569,390102,"Shawn Barker Construction, Inc."
0012981858,190172,Golden Rain Foundation
0013114699,170066,Monmouth Independence Network
0013127899,131411,"Valley Telephone Cooperative, Inc. (AZ/NM)"
0013169313,130588,"Hardy Telecommunications, Inc."
0013194675,180058,"Com Net, Inc."
0013198767,320118,Inland Development Corporation
0013199104,320118,Inland Development Corporation
0013321211,130126,Bijou Telephone Cooperative Association Inc.
0013350657,131034,Phillips County Telephone Company
0013358395,360030,"Etheric Communications, LLC."
0013395207,130455,Empire Telephone Corporation/North Penn Telephone Company
0013397740,130455,Empire Telephone Corporation/North Penn Telephone Company
0013436944,140092,"Twin Valley Management, Inc."
0013445341,370070,"National Networks, LLC"
0013489687,510094,"Custom Computer Specialists, LLC"
0013490644,150254,"DoveTel Communications, LLC"
0013501689,460025,Digital Network Access Communications Inc.
0013561303,380080,Mille Lacs Energy Cooperative
0013569280,290123,Fluid-Blu Technologies
0013604376,470005,"Altigen Communications, Inc."
0013604616,400026,Jackson Electric Cooperative
0013613161,360103,"WestPAnet, Inc."
0013623335,131413,"Windstream Holdings, Inc."
0013686662,310045,Iron River Cooperative TV Antenna Corp
0013709282,360055,Morristown Utility System
0013769708,300066,Hunter Communications & Technologies LLC
0013775002,330082,"Washington Broadband, Inc."
0013778857,130741,Liberty Latin America Ltd.
0013866488,130696,"Kinex Telecom, Inc."
0013869250,131400,Unwired Ltd.
0013906821,130044,"Alma Telecom, Inc."
0013921614,190107,ConnectTo Communications Inc.
0013937586,220004,"Alianza, Inc."
0014015978,131037,"Pierce Telecommunications, Inc."
0014024640,150120,Mutual Telephone Company (KS)
0014054449,130427,"E. Ritter Communications Holdings, Inc."
0014061097,370151,Aeronet Wireless Broadband LLC
0014067565,130631,"IAMO Communications, Inc."
0014085062,350052,"Intelletrace, Inc."
0014107205,140078,"Royell Communications, Inc."
0014117139,320039,Morrison Global
0014149025,480052,"Kehr Wireless Technologies, Inc."
0014166573,190246,"Mix Networks, Inc."
0014176929,300063,"Gutierrez-Palmenberg, Inc."
0014202816,330059,PrineTime Internet Solutions
0014281588,190435,"Citynet, LLC"
0014295679,140043,"Hopi Telecommunications, Inc."
0014319933,130032,"Albion Telephone Company, Inc."
0014363329,240061,Montana Opticom LLC
0014395966,160157,"Zito West Holding, LLC"
0014401327,390063,Lantana Communication Corporation
0014409924,131413,"Windstream Holdings, Inc."
0014426316,410138,"Double Dog Communications, Inc."
0014488282,150332,Vinakom Inc.
0014499438,180048,"Rapid Systems, Inc."
0014531073,220005,"Allied Telecom Group, LLC"
0014532774,131190,"Horizon Communications, Inc."
0014540751,130938,Northeast Iowa Telephone Company
0014561450,140055,LAT Inc.
0014642235,131049,"Plains Cooperative Telephone Association, Inc."
0014645576,290042,"Electronic Corporate Pages, Inc."
0014663652,130845,Minburn Telephone Company
0014694327,290093,"Declaration Networks Group, Inc."
0014705602,131128,Roggen Telephone Cooperative Company
0014735781,190304,Pulaski Electric System
0014767164,280010,Borough of Kutztown
0014802524,220016,City of Morganton
0014817035,350042,"Fiber Platform, LLC"
0014817357,350042,"Fiber Platform, LLC"
0014851448,290116,"Voda Network, Inc."
0014855084,190423,Kosmaz Technologies LLC.
0014860472,300008,"Airosurf Communications, Inc."
0014860530,150313,"Sacred Wind Enterprises, Inc."
0014935183,130481,Farmers Mutual Telephone Company (OH)
0014944912,160125,Jet Wave Corp.
0014973705,190227,InstarAGF
0015017189,300025,Hilbert Communications LLC
0015024946,130123,"Nevill Holdings, Inc."
0015034358,160103,Allband Communications Cooperative
0015045149,130250,Christensen Communications Company
0015273956,300192,"USConnect Holdings, Inc."
0015282155,190408,BCM One Holding
0015294127,320027,"Converging Networks Group, Inc."
0015297245,190133,"Education Networks of America, Inc."
0015307416,190118,"Delta Telecom, Inc."
0015321730,210008,"Alvarez Technology Group, Inc."
0015331689,310026,"Sinch US Holding, Inc."
0015332265,350094,South Valley Internet
0015336449,280001,Cogeco Cable Holdings II Inc.
0015337090,240058,Mid-Hudson Cablevision
0015340417,130569,"Great Plains Communications, Inc."
0015341902,190408,BCM One Holding
0015343379,190027,AMP Networks LLC
0015343478,190004,"8x8, Inc."
0015349392,270102,X1 Communications Inc.
0015387913,131026,"Pencor Services, Inc."
0015407091,210057,"One Voice Communications, Inc."
0015443773,190040,Bandwidth Inc.
0015457351,300078,Windfield Enterprises LLC
0015466766,140018,Cable America Missouri LLC
0015518590,290105,Television Association of Republic
0015534811,130509,"Fort Mojave Telecommunications, Inc."
0015534886,130509,"Fort Mojave Telecommunications, Inc."
0015535271,270027,Columbia Energy LLC
0015545437,290120,"Velocity, The Greatest Phone Company Ever, Inc."
0015555550,130484,Farmers Mutual Telephone Company-Nora Springs
0015561350,130586,Hancock Rural Telephone Corporation
0015573256,260003,Bertram Communications LLC
0015592397,131497,"Wired or Wireless, Inc."
0015608045,190283,"P.A. Dominguez, Inc."
0015616642,250090,Wyoming.Com
0015643182,220073,Mountain West Technologies Corporation
0015656606,170071,"Newmax, LLC"
0015668981,430220,"Victory Telecom, Inc."
0015678931,130140,"Bloomingdale Telephone Company, Inc."
0015679053,400130,"Wtechlink, Inc."
0015683816,160160,Hawkeye Topco Holdings LLC
0015696057,410177,S. Bryer Cable TV Corporation
0015753262,190187,"Electric Plant Board of the City of Hopkinsville, Kentucky"
0015798648,190410,"IdeaTek Telcom, LLC"
0015805351,230022,Intermart Inc.
0015808736,190178,"Greenfly Networks, Inc."
0015817075,410156,Satview Broadband Ltd.
0015832652,190444,"NobelBiz, Inc."
0015844244,480021,"Clarity Communication Advisors, Inc."
0015864101,270095,"VC3, Inc."
0015881154,310078,"Velocity.Net Communications, Inc."
0015925308,430194,"ECG, Inc."
0015950934,210019,City of Wilson
0015963218,130673,James Valley Cooperative Telephone Company
0015966914,460067,"Precision Data Solutions, LLC"
0015982366,190010,Intermedia Cloud Communications
0015988272,130502,"Five Area Telephone Cooperative, Inc."
0016004012,190133,"Education Networks of America, Inc."
0016004087,230051,Utah Telecommunication Open Infrastructure Agency
0016026965,130492,FDF Communications Co.
0016050122,130802,"McNabb Communications, Inc."
0016051450,150237,City of North Kansas
0016053431,310037,TXOL Internet Inc.
0016058422,130444,Egyptian Telephone Cooperative Association
0016064842,130634,ICON Technologies Inc.
0016070989,400009,"City of Bardstown, KY"
0016079766,190425,"Sonic Telecom, LLC"
0016079956,220027,"Fourway Computer Products, Inc."
0016082927,160115,"E-Vergent.com, LLC"
0016083040,250067,"Ring Central, Inc."
0016083180,460010,"Blast Communications, Inc."
0016083198,370028,"Consolidated Smart Broadband Systems, LLC"
0016084675,190313,Rebeltec Communications LLC
0016085920,290004,"AtLink Services, LLC"
0016086035,210080,Traer Municipal Utilities
0016087298,300042,"Critical Hub Networks, Inc."
0016087876,150327,"United Electric Cooperative, Inc."
0016088882,190202,"IP Networked Services, Inc."
0016094708,130019,"Air Advantage, LLC"
0016095432,290016,"Believe Wireless, LLC"
0016095622,390149,TampaBay DSL Inc.
0016095713,250085,"Wireless Data Net, LLC"
0016096711,250053,"Lobo Internet Services, Ltd."
0016096752,140064,"Defiance Holdings, LLC"
0016098147,160162,"TerraNovaNet, Inc."
0016098931,130059,"Amplex Electric, Inc."
0016099053,190169,"Geneva On-Line, Inc."
0016101453,200019,"Express Dial Internet, Inc."
0016102006,190438,"The Iserv Company, LLC"
0016102832,280073,LARIAT
0016123374,310065,"Softcom Internet Communications, Inc."
0016128977,390162,"Planet Networks, Inc."
0016155822,360104,"Ethoplex, LLC"
0016162216,350019,"CASCO Communications, Inc."
0016162661,150336,"Whiz to Coho, Inc."
0016173635,260017,District of Columbia Government/Office of the Chief Technology Officer
0016179855,320127,Safelink Internet
0016194516,130707,La Canada Wireless Association
0016195810,320081,SkyHi Corp.
0016202236,190139,"e-Polk, Inc."
0016210437,390103,"Sierra Nevada Communications, LLC"
0016230526,260052,Succeed.Net
0016237927,130757,Long Lines
0016245581,410077,"Ozborn Communications, LLC"
0016251530,190211,"Joink, LLC"
0016286791,220017,Conexiz Corporation
0016286825,131017,Precision Communications Inc.
0016324980,180011,City of Cartersville
0016368920,230062,"Hillbilly Wireless Internet, Inc."
0016370264,130235,Charter Communications
0016375388,280032,"GoTo Communications, Inc."
0016379380,400001,Advantage Communications
0016385205,131190,"Horizon Communications, Inc."
0016388589,130915,"Next Metro, LLC"
0016390494,460020,"City of Sherwood, Oregon"
0016401408,190143,"Evolve IP, LLC"
0016419392,130161,Broadband Corp.
0016420713,250033,"Crocker Communictions, Inc."
0016431603,190301,"Proximiti Technologies, Inc."
0016469306,130279,City of Scottsburg
0016473449,230055,"WebNet Memphis, Inc."
0016474868,190208,"JB-Nets, LLC"
0016479917,230008,"Computer Office Solutions, Inc./Negia, Inc."
0016509242,130794,"NBVDS Investment, LLC"
0016518557,290034,"Custom Tel, LLC"
0016536344,350036,"Digital Aurora Radio Technologies, LLC"
0016555849,130982,"Zayo Group, LLC"
0016561649,130962,Nucla-Naturita Telephone Company
0016569485,130269,"Citizens Telephone Company of Hammond NY, Inc."
0016635740,440153,Mobile Communications LLC
0016641185,350117,"Wireless Internet Services, Inc."
0016676249,340042,Karuk Tribe
0016677072,330043,"Kinetix Broadband, LLC"
0016708109,130528,"Gargoyle Technologies, Inc."
0016715682,310040,Gtek Communications
0016724494,190204,"IPacket Networks Texas, LLC"
0016753279,460101,"City of Taunton, Massachusetts"
0016829194,200057,"Orcas Online, Inc."
0016845190,190291,Phone.com Inc.
0016852865,240035,"Fast-Air Internet, Inc."
0016870578,360102,Vocal IP Networx Ltd.
0016873374,290009,ALTIUS Communications LLC
0016889396,190369,Tierzero
0016893455,300077,"Kansas Broadband Internet, Inc."
0016899015,320090,Complete Computers
0016912354,250003,"360 Communications, LLC (OR & WA)"
0016966806,130741,Liberty Latin America Ltd.
0016967507,370072,"Voxology Group, Inc."
0016977381,190053,"Bluebird Wireless Broadband Services, LLC"
0017027111,280040,"Ooma, Inc."
0017059841,430240,CDE Lightband
0017068073,131052,"Planters Rural Telephone Cooperative, Inc."
0017082157,130134,"Blanchard Telephone Association, Inc."
0017096538,400137,US Internet Corp.
0017117037,210018,"Cherry Capital Connection, LLC"
0017131319,230011,"Cyberdyne Networks, Inc."
0017131830,290091,SmartBurst LLC
0017141102,290031,"Computer Techniques, Inc."
0017146051,130309,COLI Inc.
0017154659,240119,Transtelco Holding
0017159856,300029,Cirra Networks
0017169327,300079,"King Street Wireless, LP"
0017191487,131180,"Shawnee Communications, Inc."
0017194234,131344,Ridgeville Telephone Company
0017194317,130796,McClure Telephone Company
0017225723,131378,Otelco Inc.
0017253535,190290,"Peerless Network Holdings, Inc."
0017306663,170089,Vector Data Systems LLC
0017335381,280063,Veloxnet Inc.
0017348301,210087,Wintek Corporation
0017360827,220066,Seimitsu Corporation
0017361031,410092,Southern California Telephone Company Inc.
0017381609,500021,Evergreen Services Group
0017389735,330062,"Race Telecommunications, Inc."
0017535386,340001,"Valley Telephone Cooperative, Inc. (TX)"
0017551581,170075,Phone Club Corporation
0017612078,290017,"Bitcom, LLC"
0017633405,260056,Total Highspeed LLC
0017649732,290087,Rural Broadband Network Services LLC
0017678236,290118,Webformix Company
0017742107,150313,"Sacred Wind Enterprises, Inc."
0017769704,270063,"MontanaSky Networks, Inc."
0017793639,440162,Om Networks
0017809351,130745,Lincolnville Telephone Company
0017851569,130144,"Blue Valley Tele-Communications, Inc."
0017868761,450071,"Loud & Clear Telecommunications, LLC"
0017889635,420115,"SkyNet360, LLC"
0017904020,320031,"Country Wireless, LLC"
0017911827,390060,"Kinetic VoIP, Inc."
0017915166,360043,Invisalink Wireless
0017917048,300188,Standing Rock Sioux Tribe
0017929035,300140,"Nextiva, Inc."
0017930272,260053,"Telebroad, LLC"
0018030155,460579,"NuWave Communications, Inc."
0018039495,300118,Princeton Electric Plant Board
0018057257,131453,Wave Wireless LLC
0018069666,290039,"DMCI Broadband, LLC"
0018079764,310014,"Blue River Networks, Inc."
0018092593,300171,"Visionary Communications, Inc."
0018100230,230050,"USFon, Inc."
0018108621,190103,"Computer Dynamics of NW Illinois, LLC"
0018110981,280060,Tri-County Communications Inc.
0018115626,150323,"TecInfo Communications, LLC"
0018122879,130081,"ATN International, Inc."
0018133439,130999,"NTT DoCoMo, Inc."
0018137133,350091,"Skyrunner, Inc."
0018168377,380064,"KC Web, Inc."
0018177592,360049,"Local TV & Electronics, Inc."
0018184804,220007,BreezeAir Networks LLC
0018202309,300136,SDWISP
0018204859,300116,"Pasty.net, Inc."
0018207738,360067,"Peninsula Fiber Network, LLC"
0018209551,280014,City of Longmont
0018224600,300137,EV Holdings LLC
0018226548,130105,"Bee Creek Communications, Inc."
0018228429,350038,DS Tech Inc.
0018231647,130598,Heart of Iowa Communications Cooperative
0018242867,300120,"Professional Value Internet Services, LLC"
0018247254,190002,101Netlink
0018269993,370020,"CableSouth Media III, LLC"
0018270504,190312,"RB3, LLC"
0018282137,460014,"Broadband MDU Holdings, LLC"
0018289488,320106,"WireStar, Inc."
0018293050,190233,"Hilliary Communications, LLC"
0018293175,320055,"Internet Services, LLC"
0018294934,320084,Small Business Solutions Group LLC
0018326165,250046,Hinson Communications Inc.
0018337253,210092,C&W Communications
0018343814,440159,"Nikola Engineering, Inc."
0018345132,430089,"Project A, Inc."
0018349092,370040,"Fulton Communications, Inc."
0018355909,210042,Imagine Networks
0018367177,130535,"Geneseo Communications, Inc."
0018371963,320113,"New Era Broadband, LLC"
0018384016,210025,"Data @ccess Communication, Inc."
0018384420,350018,"Byhalia.net, LLC"
0018390286,430190,"Cedar Wireless, Inc."
0018401844,190397,Vonage Holdings Corp.
0018421941,130228,"Lumen Technologies, Inc."
0018422345,300054,"EnTelegent Solutions, Inc."
0018424077,131113,Ringgold Telephone Company
0018424440,300191,Gridiron Fiber Corporation
0018425108,150330,"Upward Access, LLC"
0018447276,240014,"CalNeva Broadband, LLC"
0018473223,260062,WVVA.net Inc.
0018483222,190025,America Internet & Communications
0018500694,380173,Valley Internet
0018502286,330071,"Skyweb Networks, Inc."
0018505388,130887,"Nedelco, Inc."
0018505719,420042,ORI.NET LLC
0018506568,131425,Verizon Communications Inc.
0018507392,360129,Zinnia Networks Inc.
0018510859,130445,Electric and Water Plant Board of the City of Frankfort
0018511287,130749,"LiteWire Internet Services, Inc."
0018511303,130829,"Mid-States Services, LLC"
0018515676,131255,"StarVision, Inc."
0018515817,130325,Community Internet Service
0018518753,220046,NTInet Inc.
0018519397,130491,Fayetteville Public Utilities
0018520320,130124,"Big River Telephone, LLC"
0018521443,220031,"IsoFusion, Inc."
0018525139,300043,Cruzio Internet
0018526087,130581,H&B Enterprises Inc.
0018526558,350029,"Compudyne, Inc."
0018528893,131060,"TPC ACC Acquisition, LLC"
0018535427,190083,City of Coffeyville
